BillDate,InvoiceNo,StockCode,Description,Quantity,UnitPrice,Total
1/6/17,CA2280  ,3526,ARYA PROTEIN ENG DNK CHOCOLATE 400G  ,1.00,309.00,309.00
1/6/17,CA2280  ,3654,SO AMCHUR POWDER  ,1.00,58.00,58.00
1/6/17,CA2280  ,3724,SO TOMATO SAUCE  ,1.00,167.00,167.00
1/6/17,CA2281  ,4002,OP CURD  ,1.00,100.00,100.00
1/6/17,CA2281  ,3805,OP MILK 1LTR  ,1.00,80.00,80.00
1/6/17,CA2281  ,4064,SS GRAPES THOMPSON SL  ,1.00,135.00,135.00
1/6/17,CA2282  ,3270,ARYA PEANUT CHIKKI 100G  ,1.00,48.00,48.00
1/6/17,CA2282  ,3104,TG SM Rice HP 1Kg  ,4.00,85.00,340.00
1/6/17,CA2283  ,3270,ARYA PEANUT CHIKKI 100G  ,1.00,48.00,48.00
1/6/17,CA2283  ,2154,NRS APRICOT BAR 1  ,1.00,70.00,70.00
1/6/17,CA2283  ,1348,OT Dalia  ,1.00,55.00,55.00
1/6/17,CA2283  ,3327,TO BARLEY DALIA  ,1.00,50.00,50.00
1/6/17,CC2284  ,3887,G10 MULTI MILLET FLOUR 1KG  ,1.00,135.00,135.00
1/6/17,CC2284  ,2570,PPS ORG NIPPAT  ,1.00,70.00,70.00
1/6/17,CC2284  ,3711,SO GARLIC PICKLE  ,1.00,150.00,150.00
1/6/17,CC2284  ,2137,SS WATER MELON  ,2.55,35.00,89.08
1/6/17,CA2285  ,3270,ARYA PEANUT CHIKKI 100G  ,2.00,48.00,96.00
1/6/17,CA2285  ,2568,PPS ORG CHAKLI  ,1.00,70.00,70.00
1/6/17,CA2285  ,2129,SS BANANA YALAKKI  ,0.32,125.00,40.00
1/6/17,CA2285  ,2132,SS SAPOTA  ,0.19,123.00,23.37
1/6/17,CA2286  ,2580,RAD INDIGO LEAF POWDER  ,1.00,200.00,200.00
1/6/17,CC2287  ,3266,ARYA JAMUN SEED PWDR  ,1.00,85.00,85.00
1/6/17,CC2287  ,2467,ARYA KOKUM PWDR  ,1.00,80.00,80.00
1/6/17,CC2287  ,2164,KANSAL ODOURLESS EGG 6PCS  ,1.00,85.00,85.00
1/6/17,CC2287  ,4001,RE SH WOODEN COMB  ,1.00,120.00,120.00
1/6/17,CC2288  ,2105,SS ASHGOURD  ,2.13,58.00,123.54
1/6/17,CC2288  ,2137,SS WATER MELON  ,2.13,35.00,74.38
1/6/17,CA2289  ,1180,Arya Gr Tea  ,1.00,131.00,131.00
2/6/17,CA2290  ,4000,VF MILK 1L  ,1.00,80.00,80.00
2/6/17,CA2291  ,2092,SS CARROT  ,0.36,120.00,42.60
2/6/17,CA2291  ,2114,SS CHILLI GREEN  ,0.16,85.00,13.18
2/6/17,CA2291  ,2076,SS CORIANDER  ,1.00,37.00,37.00
2/6/17,CA2291  ,2115,SS DRUMSTICK  ,0.24,150.00,36.00
2/6/17,CA2291  ,2090,SS GINGER  ,0.10,120.00,11.40
2/6/17,CA2291  ,2150,SS GUAVA  ,0.39,90.00,35.10
2/6/17,CA2291  ,2104,SS PUMPKIN  ,0.57,58.00,33.06
2/6/17,CA2291  ,4066,SS REDGLOBE GRAPES  ,1.00,150.00,150.00
2/6/17,CA2291  ,4000,VF MILK 1L  ,1.00,80.00,80.00
2/6/17,CA2292  ,2092,SS CARROT  ,0.60,120.00,71.40
2/6/17,CA2292  ,2076,SS CORIANDER  ,1.00,37.00,37.00
2/6/17,CA2292  ,4000,VF MILK 1L  ,1.00,80.00,80.00
2/6/17,CC2293  ,3935,OW HEAL MAN X  ,1.00,999.00,999.00
2/6/17,CC2293  ,2076,SS CORIANDER  ,1.00,37.00,37.00
2/6/17,CC2293  ,2150,SS GUAVA  ,0.48,90.00,42.75
2/6/17,CC2293  ,2079,SS PALAK  ,1.00,28.00,28.00
2/6/17,CC2294  ,2458,ARYA PROSO MILLET  ,1.00,73.00,73.00
2/6/17,CC2294  ,3865,G10 MOONG DAL 500G  ,1.00,105.00,105.00
2/6/17,CC2294  ,3806,OP PANEER 200G  ,1.00,94.00,94.00
2/6/17,CC2294  ,2572,RAD HC SOFT BLACK  ,1.00,600.00,600.00
2/6/17,CC2294  ,2579,RAD HENNA POWDER  ,1.00,90.00,90.00
2/6/17,CC2294  ,2580,RAD INDIGO LEAF POWDER  ,1.00,200.00,200.00
2/6/17,CC2294  ,3740,SO COWPEA BLACK 500G  ,1.00,90.00,90.00
2/6/17,CC2294  ,3723,SO PASTA MACRONI  ,1.00,69.00,69.00
2/6/17,CC2294  ,3727,SO SOYA NUGGET  ,1.00,81.00,81.00
2/6/17,CC2294  ,2129,SS BANANA YALAKKI  ,1.00,125.00,125.00
2/6/17,CC2294  ,2096,SS BOTTLE GOURD  ,0.71,60.00,42.30
2/6/17,CC2294  ,2092,SS CARROT  ,0.35,120.00,41.40
2/6/17,CC2294  ,2076,SS CORIANDER  ,1.00,37.00,37.00
2/6/17,CC2294  ,2077,SS CURRY LEAVES BUNCH  ,1.00,20.00,20.00
2/6/17,CC2294  ,2150,SS GUAVA  ,0.51,90.00,45.90
2/6/17,CC2294  ,2080,SS METHI  ,1.00,35.00,35.00
2/6/17,CC2294  ,2122,SS ONION  ,1.64,48.00,78.72
2/6/17,CC2294  ,2079,SS PALAK  ,1.00,28.00,28.00
2/6/17,CC2294  ,2124,SS POTATO  ,0.64,52.00,33.28
2/6/17,CC2294  ,2614,SS RAW MANGO KG  ,0.30,73.00,21.54
2/6/17,CC2294  ,2097,SS RIDGE GOURD  ,0.43,63.00,26.78
2/6/17,CC2294  ,2109,SS TOMATO NATI  ,0.96,48.00,46.08
2/6/17,CC2294  ,3104,TG SM Rice HP 1Kg  ,1.00,85.00,85.00
2/6/17,CC2294  ,3323,TO POHA RED  ,1.00,60.00,60.00
2/6/17,CC2294  ,3349,TO RAJMA CHITRA  ,1.00,99.00,99.00
2/6/17,CC2295  ,579,24LM Puffed Rice  ,1.00,40.00,40.00
2/6/17,CC2295  ,3788,OT BLK PEPPER PWDR PH  ,1.00,190.00,190.00
2/6/17,CC2295  ,2126,SS CABBAGE  ,0.36,85.00,30.60
2/6/17,CC2295  ,2092,SS CARROT  ,0.17,120.00,20.40
2/6/17,CC2295  ,2076,SS CORIANDER  ,1.00,37.00,37.00
2/6/17,CC2295  ,2115,SS DRUMSTICK  ,0.12,150.00,18.00
2/6/17,CC2295  ,2090,SS GINGER  ,0.05,120.00,6.00
2/6/17,CC2295  ,2119,SS LEMON  ,0.08,125.00,10.00
2/6/17,CC2295  ,2080,SS METHI  ,1.00,35.00,35.00
2/6/17,CC2295  ,2109,SS TOMATO NATI  ,1.06,48.00,50.88
2/6/17,CC2296  ,4000,VF MILK 1L  ,6.00,80.00,384.00
2/6/17,CC2297  ,1114,Arya Bajra WHOLE  ,1.00,40.00,40.00
2/6/17,CC2297  ,2460,ARYA RAJGEERA  ,1.00,110.00,110.00
2/6/17,CC2297  ,2283,ARYA SF OIL 500ML  ,1.00,165.00,165.00
2/6/17,CC2297  ,3517,ARYA WHITE JOWAR 1KG  ,1.00,90.00,90.00
2/6/17,CC2297  ,4063,OP CURD W VANILLA N RAISINS  ,1.00,65.00,65.00
2/6/17,CC2297  ,476,PPS Moong Wh  ,1.00,95.00,95.00
2/6/17,CC2297  ,2129,SS BANANA YALAKKI  ,0.37,125.00,45.63
2/6/17,CC2297  ,2098,SS BITTER GOURD  ,0.17,83.00,14.11
2/6/17,CC2297  ,2076,SS CORIANDER  ,1.00,37.00,37.00
2/6/17,CC2297  ,2121,SS GARLIC  ,0.09,240.00,20.40
2/6/17,CC2297  ,2090,SS GINGER  ,0.07,120.00,7.80
2/6/17,CC2297  ,2656,SS MANGO ALPHONSO  ,0.97,290.00,281.30
2/6/17,CC2297  ,2080,SS METHI  ,1.00,35.00,35.00
2/6/17,CC2297  ,2079,SS PALAK  ,1.00,28.00,28.00
2/6/17,CC2297  ,2104,SS PUMPKIN  ,0.31,58.00,17.98
2/6/17,CC2297  ,3051,TG Fenugreek  ,1.00,38.00,38.00
2/6/17,CC2297  ,3090,TG Ragi Whl  ,1.00,49.00,49.00
2/6/17,CC2297  ,3361,TO CUMIN  ,1.00,60.00,60.00
2/6/17,CC2298  ,3806,OP PANEER 200G  ,2.00,94.00,188.00
2/6/17,CC2298  ,3601,OW ZEAL QUINOA  ,1.00,199.00,199.00
2/6/17,CC2298  ,2656,SS MANGO ALPHONSO  ,1.62,290.00,469.80
2/6/17,SP2299  ,4096,BI TOOTHBRUSH KIDS S NTL  ,1.00,146.00,146.00
2/6/17,SP2299  ,3925,OT IDLY RICE 1KG  ,1.00,99.00,99.00
2/6/17,SP2299  ,3752,SO PUFFED RICE  ,1.00,38.00,38.00
2/6/17,SP2299  ,2081,SS AMARANTHUS  ,1.00,28.00,28.00
2/6/17,SP2299  ,2098,SS BITTER GOURD  ,0.19,83.00,15.77
2/6/17,SP2299  ,2126,SS CABBAGE  ,0.45,85.00,38.25
2/6/17,SP2299  ,2150,SS GUAVA  ,1.05,90.00,94.50
2/6/17,SP2299  ,2167,SS POMOGRANATE  ,1.52,200.00,304.00
2/6/17,SP2299  ,3096,TG Rock Salt  ,1.00,65.00,65.00
2/6/17,SP2299  ,3337,TO CHANNA DAL 1KG  ,1.00,205.00,205.00
2/6/17,CC2300  ,3867,G10 MOONG WHL 500G  ,1.00,93.00,93.00
2/6/17,CC2300  ,488,PPS GN Oil  ,1.00,340.00,340.00
2/6/17,CC2300  ,2579,RAD HENNA POWDER  ,1.00,90.00,90.00
2/6/17,CC2300  ,3639,SO CORN FLAKES  ,1.00,132.00,132.00
2/6/17,CC2300  ,2081,SS AMARANTHUS  ,2.00,28.00,56.00
2/6/17,CC2300  ,2105,SS ASHGOURD  ,0.58,60.00,34.80
2/6/17,CC2300  ,2112,SS BANANA STEM  ,1.00,25.00,25.00
2/6/17,CC2300  ,2103,SS BEANS  ,0.55,130.00,71.50
2/6/17,CC2300  ,2147,SS BEET ROOT  ,0.63,65.00,40.63
2/6/17,CC2300  ,2615,SS BRINJAL WHT RND  ,1.06,73.00,77.02
2/6/17,CC2300  ,2092,SS CARROT  ,0.36,120.00,43.20
2/6/17,CC2300  ,2114,SS CHILLI GREEN  ,0.11,85.00,9.35
2/6/17,CC2300  ,2076,SS CORIANDER  ,1.00,37.00,37.00
2/6/17,CC2300  ,2077,SS CURRY LEAVES BUNCH  ,1.00,20.00,20.00
2/6/17,CC2300  ,4064,SS GRAPES THOMPSON SL  ,1.00,135.00,135.00
2/6/17,CC2300  ,2122,SS ONION  ,1.92,48.00,91.92
2/6/17,CC2300  ,2079,SS PALAK  ,1.00,28.00,28.00
2/6/17,CC2300  ,2131,SS PAPAYA  ,0.74,65.00,48.10
2/6/17,CC2300  ,2124,SS POTATO  ,0.51,52.00,26.26
2/6/17,CC2300  ,2123,SS SAMBAR ONION  ,0.35,145.00,50.75
2/6/17,CC2300  ,2099,SS SNAKE GOURD  ,0.29,65.00,18.85
2/6/17,CC2300  ,2111,SS TOMATO FRM  ,1.86,46.00,85.56
2/6/17,CC2300  ,3083,TG Mustard  ,1.00,35.00,35.00
2/6/17,CC2300  ,3096,TG Rock Salt  ,1.00,65.00,65.00
2/6/17,CC2300  ,3366,TO CHILLI PWDR  ,1.00,50.00,50.00
2/6/17,CC2300  ,3360,TO TURMERIC  ,1.00,40.00,40.00
2/6/17,CC2301  ,682,24LM MixedFruit Juice  ,1.00,149.00,149.00
2/6/17,CC2301  ,3501,MH HAND NAPKIN 3 -MIX  ,1.00,199.00,199.00
2/6/17,CC2301  ,2572,RAD HC SOFT BLACK  ,1.00,600.00,600.00
2/6/17,CC2301  ,2579,RAD HENNA POWDER  ,1.00,90.00,90.00
2/6/17,CC2301  ,2105,SS ASHGOURD  ,0.44,60.00,26.40
2/6/17,CC2301  ,2129,SS BANANA YALAKKI  ,0.92,125.00,114.38
2/6/17,CC2301  ,2103,SS BEANS  ,0.97,130.00,126.10
2/6/17,CC2301  ,2147,SS BEET ROOT  ,0.67,65.00,43.55
2/6/17,CC2301  ,2598,SS CAPSICUM CLR  ,0.21,170.00,34.85
2/6/17,CC2301  ,2116,SS CAPSICUM GREEN  ,0.45,85.00,38.25
2/6/17,CC2301  ,3468,SS COLOCASIA  ,0.88,89.00,77.88
2/6/17,CC2301  ,2076,SS CORIANDER  ,1.00,37.00,37.00
2/6/17,CC2301  ,2080,SS METHI  ,1.00,35.00,35.00
2/6/17,CC2301  ,2122,SS ONION  ,1.66,48.00,79.68
2/6/17,CC2301  ,2079,SS PALAK  ,1.00,28.00,28.00
2/6/17,CC2301  ,2089,SS RADISH WHITE KG  ,0.28,52.00,14.56
2/6/17,CC2301  ,4066,SS REDGLOBE GRAPES  ,1.00,150.00,150.00
2/6/17,CC2301  ,2111,SS TOMATO FRM  ,0.89,46.00,40.94
2/6/17,CC2301  ,3328,TO ATTA 1KG  ,2.00,59.00,118.00
2/6/17,SP2302  ,4000,VF MILK 1L  ,1.00,80.00,80.00
2/6/17,CC2303  ,2183,OT BROWN SUGAR 1  ,2.00,140.00,280.00
2/6/17,CC2303  ,3752,SO PUFFED RICE  ,1.00,38.00,38.00
2/6/17,CC2303  ,2105,SS ASHGOURD  ,0.76,60.00,45.60
2/6/17,CC2303  ,2129,SS BANANA YALAKKI  ,0.35,125.00,43.75
2/6/17,CC2303  ,2103,SS BEANS  ,0.35,130.00,44.85
2/6/17,CC2303  ,2147,SS BEET ROOT  ,0.58,65.00,37.70
2/6/17,CC2303  ,2098,SS BITTER GOURD  ,0.40,83.00,33.20
2/6/17,CC2303  ,2615,SS BRINJAL WHT RND  ,0.58,73.00,42.34
2/6/17,CC2303  ,2126,SS CABBAGE  ,0.74,85.00,62.48
2/6/17,CC2303  ,2092,SS CARROT  ,0.85,120.00,102.00
2/6/17,CC2303  ,2114,SS CHILLI GREEN  ,0.15,85.00,12.75
2/6/17,CC2303  ,2115,SS DRUMSTICK  ,0.14,150.00,21.00
2/6/17,CC2303  ,2119,SS LEMON  ,0.24,120.00,28.80
2/6/17,CC2303  ,2131,SS PAPAYA  ,1.12,65.00,72.80
2/6/17,CC2303  ,2167,SS POMOGRANATE  ,1.01,200.00,202.00
2/6/17,CC2303  ,2104,SS PUMPKIN  ,0.53,58.00,30.74
2/6/17,CC2303  ,2097,SS RIDGE GOURD  ,0.33,63.00,20.48
2/6/17,CC2303  ,2099,SS SNAKE GOURD  ,0.22,65.00,14.30
2/6/17,CC2303  ,2111,SS TOMATO FRM  ,0.83,46.00,38.18
2/6/17,CC2303  ,2194,SS VALOR  ,0.25,84.00,20.58
2/6/17,CC2303  ,3124,TG Atta 1kg  ,2.00,59.00,118.00
2/6/17,CC2303  ,3092,TG Peanuts 500g  ,1.00,105.00,105.00
2/6/17,CC2303  ,4000,VF MILK 1L  ,1.00,80.00,80.00
2/6/17,CC2304  ,4158,DD COMPOST 5KG  ,1.00,150.00,150.00
2/6/17,CC2304  ,2492,OT MIX DAL 500G  ,1.00,130.00,130.00
2/6/17,CC2304  ,462,PPS Channa Dal  ,1.00,105.00,105.00
2/6/17,CC2304  ,2112,SS BANANA STEM  ,1.00,25.00,25.00
2/6/17,CC2304  ,2615,SS BRINJAL WHT RND  ,0.66,73.00,48.18
2/6/17,CC2304  ,2126,SS CABBAGE  ,1.02,85.00,86.70
2/6/17,CC2304  ,2092,SS CARROT  ,1.11,120.00,133.20
2/6/17,CC2304  ,2114,SS CHILLI GREEN  ,0.15,85.00,12.33
2/6/17,CC2304  ,2091,SS ELEPHANT FOOT YAM  ,0.98,95.00,92.63
2/6/17,CC2304  ,2090,SS GINGER  ,0.19,120.00,22.80
2/6/17,CC2304  ,2119,SS LEMON  ,0.40,120.00,48.00
2/6/17,CC2304  ,3555,SS MANGO RUMANI  ,0.92,87.00,80.04
2/6/17,CC2304  ,2122,SS ONION  ,0.79,48.00,37.68
2/6/17,CC2304  ,2079,SS PALAK  ,1.00,28.00,28.00
2/6/17,CC2304  ,2089,SS RADISH WHITE KG  ,0.35,52.00,18.20
2/6/17,CC2304  ,2614,SS RAW MANGO KG  ,0.90,73.00,65.34
2/6/17,CC2304  ,2097,SS RIDGE GOURD  ,0.39,63.00,24.57
2/6/17,CC2304  ,3342,TO MOONG DAL MOGAR 1KG  ,1.00,195.00,195.00
2/6/17,CC2305  ,1347,OT Atta  ,1.00,60.00,60.00
2/6/17,CC2305  ,2176,OT BROWN SUGAR 500G  ,1.00,70.00,70.00
2/6/17,CC2305  ,2516,PPS RICE FLR 1KG  ,1.00,75.00,75.00
2/6/17,CC2305  ,2129,SS BANANA YALAKKI  ,0.85,125.00,106.25
2/6/17,CC2305  ,2103,SS BEANS  ,0.30,120.00,35.40
2/6/17,CC2305  ,2116,SS CAPSICUM GREEN  ,0.32,58.00,18.56
2/6/17,CC2305  ,2092,SS CARROT  ,0.43,120.00,51.60
2/6/17,CC2305  ,2115,SS DRUMSTICK  ,0.25,116.00,28.42
2/6/17,CC2305  ,2119,SS LEMON  ,0.05,120.00,6.00
2/6/17,CC2305  ,2131,SS PAPAYA  ,0.75,51.00,38.00
2/6/17,CC2305  ,2124,SS POTATO  ,0.32,52.00,16.38
2/6/17,CC2305  ,2109,SS TOMATO NATI  ,0.41,48.00,19.44
2/6/17,CC2305  ,3104,TG SM Rice HP 1Kg  ,3.00,85.00,255.00
2/6/17,CC2306  ,684,24LM Orange Juice  ,1.00,149.00,149.00
2/6/17,CC2306  ,2165,KANSAL BRUN EGG 6PCS  ,1.00,100.00,100.00
2/6/17,CC2306  ,458,PPS Coffee Pwdr Smooth  ,1.00,175.00,175.00
2/6/17,CC2306  ,457,PPS Jeera  ,1.00,50.00,50.00
2/6/17,CC2306  ,2129,SS BANANA YALAKKI  ,0.81,125.00,101.25
2/6/17,CC2306  ,2098,SS BITTER GOURD  ,0.23,83.00,18.68
2/6/17,CC2306  ,2127,SS KNOL KHOL  ,0.22,60.00,13.20
2/6/17,CC2306  ,2119,SS LEMON  ,0.43,120.00,51.00
2/6/17,CC2306  ,2136,SS MANGO MALIKA  ,1.42,145.00,205.18
2/6/17,CC2306  ,2080,SS METHI  ,1.00,35.00,35.00
2/6/17,CC2306  ,2109,SS TOMATO NATI  ,0.35,48.00,16.80
2/6/17,CC2306  ,3068,TG Jaggery Pwdr  ,1.00,69.00,69.00
2/6/17,CC2307  ,3520,ARYA CASHEW WHL 100G  ,1.00,185.00,185.00
2/6/17,CC2307  ,1115,Arya Poha  ,1.00,58.00,58.00
2/6/17,CC2307  ,1124,Arya Ragi  ,1.00,87.00,87.00
2/6/17,CC2307  ,2463,ARYA SESAME OIL 500ML  ,1.00,255.00,255.00
2/6/17,CC2307  ,2498,OT SM RICE WHT PD 1KG  ,1.00,105.00,105.00
2/6/17,CC2307  ,2129,SS BANANA YALAKKI  ,0.26,125.00,31.88
2/6/17,CC2307  ,2103,SS BEANS  ,0.13,130.00,16.90
2/6/17,CC2307  ,2098,SS BITTER GOURD  ,0.43,83.00,35.69
2/6/17,CC2307  ,2126,SS CABBAGE  ,0.32,85.00,26.78
2/6/17,CC2307  ,2116,SS CAPSICUM GREEN  ,0.29,85.00,24.65
2/6/17,CC2307  ,2092,SS CARROT  ,0.32,120.00,38.40
2/6/17,CC2307  ,2114,SS CHILLI GREEN  ,0.14,90.00,12.15
2/6/17,CC2307  ,2077,SS CURRY LEAVES BUNCH  ,1.00,20.00,20.00
2/6/17,CC2307  ,2115,SS DRUMSTICK  ,0.08,150.00,11.25
2/6/17,CC2307  ,2121,SS GARLIC  ,0.04,240.00,9.60
2/6/17,CC2307  ,2090,SS GINGER  ,0.04,120.00,4.20
2/6/17,CC2307  ,2656,SS MANGO ALPHONSO  ,0.57,290.00,163.85
2/6/17,CC2307  ,2617,SS MANGO BANGANPALLI  ,0.47,99.00,46.53
2/6/17,CC2307  ,2134,SS MANGO MALGOVA  ,0.33,174.00,57.42
2/6/17,CC2307  ,2122,SS ONION  ,0.45,48.00,21.36
2/6/17,CC2307  ,2079,SS PALAK  ,1.00,28.00,28.00
2/6/17,CC2307  ,2167,SS POMOGRANATE  ,0.33,200.00,66.00
2/6/17,CC2307  ,2614,SS RAW MANGO KG  ,0.48,73.00,35.04
2/6/17,CC2307  ,2097,SS RIDGE GOURD  ,0.38,63.00,23.63
2/6/17,CC2307  ,2111,SS TOMATO FRM  ,0.43,46.00,19.78
2/6/17,CA2308  ,2518,PPS SOYA FLR 1KG  ,1.00,125.00,125.00
2/6/17,CA2308  ,3333,TO BARLEY FLOUR  ,3.00,50.00,150.00
2/6/17,CC2309  ,463,PPS Fried Gram  ,1.00,105.00,84.00
2/6/17,CC2309  ,454,PPS Rasam Pwdr  ,1.00,54.00,43.20
2/6/17,CC2309  ,483,PPS Rava  ,1.00,85.00,68.00
2/6/17,CC2309  ,2081,SS AMARANTHUS  ,1.00,28.00,22.40
2/6/17,CC2309  ,2983,SS BANANA FLOWER  ,1.00,25.00,20.00
2/6/17,CC2309  ,2076,SS CORIANDER  ,1.00,37.00,29.60
2/6/17,CC2309  ,2115,SS DRUMSTICK  ,0.13,150.00,15.00
2/6/17,CC2309  ,2656,SS MANGO ALPHONSO  ,3.09,290.00,716.88
2/6/17,CC2309  ,2136,SS MANGO MALIKA  ,1.10,145.00,127.02
2/6/17,CC2309  ,2078,SS MINT  ,1.00,25.00,20.00
2/6/17,CC2309  ,2152,SS MOSAMBI  ,3.10,125.00,310.00
2/6/17,CC2309  ,2122,SS ONION  ,2.07,48.00,79.30
2/6/17,CC2309  ,2079,SS PALAK  ,1.00,28.00,22.40
2/6/17,CC2309  ,2124,SS POTATO  ,2.08,52.00,86.53
2/6/17,CC2309  ,2614,SS RAW MANGO KG  ,2.26,73.00,131.98
2/6/17,CC2309  ,2132,SS SAPOTA  ,0.33,90.00,23.76
2/6/17,CC2309  ,2099,SS SNAKE GOURD  ,0.42,65.00,21.90
2/6/17,CC2309  ,2111,SS TOMATO FRM  ,1.12,46.00,41.22
2/6/17,CC2309  ,2109,SS TOMATO NATI  ,1.01,48.00,38.78
2/6/17,CC2309  ,3048,TG Cumin  ,1.00,56.00,44.80
2/6/17,CC2309  ,3112,TG Tur Dal 1Kg  ,2.00,199.00,318.40
2/6/17,CR2310  ,2456,ARYA BARNYARD MILLET  ,1.00,66.00,52.80
2/6/17,CR2310  ,3822,ARYA COW GHEE 500ML  ,2.00,555.00,888.00
2/6/17,CR2310  ,3264,ARYA SF OIL 3LTR  ,1.00,888.00,710.40
2/6/17,CR2310  ,3812,HHF EGGS P  ,4.00,130.00,416.00
2/6/17,CR2310  ,4002,OP CURD  ,2.00,100.00,160.00
2/6/17,CR2310  ,2501,OT ATTA 5KG  ,1.00,280.00,224.00
2/6/17,CR2310  ,3925,OT IDLY RICE 1KG  ,4.00,99.00,316.80
2/6/17,CR2310  ,494,PPS Rice PD 5KG  ,2.00,395.00,632.00
2/6/17,CR2310  ,475,PPS Tea  ,2.00,198.00,316.80
2/6/17,CR2310  ,461,PPS Urad Dal Split  ,4.00,155.00,496.00
2/6/17,CR2310  ,2129,SS BANANA YALAKKI  ,0.89,125.00,89.00
2/6/17,CR2310  ,2103,SS BEANS  ,1.04,130.00,108.16
2/6/17,CR2310  ,2092,SS CARROT  ,1.36,120.00,130.56
2/6/17,CR2310  ,2095,SS CUCUMBER GREEN  ,2.18,61.00,106.15
2/6/17,CR2310  ,2091,SS ELEPHANT FOOT YAM  ,1.16,95.00,88.16
2/6/17,CR2310  ,2119,SS LEMON  ,0.54,120.00,51.84
2/6/17,CR2310  ,3535,SS MANGO KESAR  ,1.38,99.00,108.91
2/6/17,CR2310  ,3464,SS MUSK MELON  ,1.44,49.00,56.45
2/6/17,CR2310  ,2122,SS ONION  ,4.25,48.00,163.20
2/6/17,CR2310  ,2079,SS PALAK  ,1.00,28.00,22.40
2/6/17,CR2310  ,2131,SS PAPAYA  ,1.59,65.00,82.68
2/6/17,CR2310  ,4066,SS REDGLOBE GRAPES  ,1.00,150.00,120.00
2/6/17,CR2310  ,2123,SS SAMBAR ONION  ,0.58,145.00,67.28
2/6/17,CR2310  ,2111,SS TOMATO FRM  ,2.36,46.00,86.66
2/6/17,CR2310  ,3112,TG Tur Dal 1Kg  ,2.00,199.00,318.40
2/6/17,CC2311  ,2615,SS BRINJAL WHT RND  ,0.64,73.00,46.72
2/6/17,CC2311  ,2114,SS CHILLI GREEN  ,0.19,90.00,16.65
2/6/17,CC2311  ,2095,SS CUCUMBER GREEN  ,0.78,61.00,47.58
2/6/17,CC2311  ,2077,SS CURRY LEAVES BUNCH  ,1.00,20.00,20.00
2/6/17,CC2311  ,2115,SS DRUMSTICK  ,0.20,150.00,30.00
2/6/17,CC2311  ,2119,SS LEMON  ,0.04,120.00,4.80
2/6/17,CC2311  ,2122,SS ONION  ,0.99,48.00,47.52
2/6/17,CC2311  ,2079,SS PALAK  ,1.00,28.00,28.00
2/6/17,CC2311  ,2089,SS RADISH WHITE KG  ,0.41,52.00,21.32
2/6/17,CC2311  ,2097,SS RIDGE GOURD  ,0.17,63.00,10.40
2/6/17,CC2311  ,2125,SS SWEET POTATO  ,0.50,73.00,36.50
2/6/17,CC2312  ,3812,HHF EGGS P  ,3.00,130.00,390.00
2/6/17,CC2312  ,1230,NRS Honey Roasted Walnuts  ,1.00,275.00,275.00
2/6/17,CC2312  ,4011,NRS T & H FLAX CRACKERS  ,1.00,125.00,125.00
2/6/17,CC2312  ,2515,PPS ATTA 5KG  ,1.00,260.00,260.00
2/6/17,CC2312  ,2615,SS BRINJAL WHT RND  ,0.44,73.00,31.76
2/6/17,CC2312  ,2148,SS CORN PCS  ,2.00,25.00,50.00
2/6/17,CC2312  ,2077,SS CURRY LEAVES BUNCH  ,1.00,20.00,20.00
2/6/17,CC2312  ,2115,SS DRUMSTICK  ,0.30,150.00,45.00
2/6/17,CC2312  ,2079,SS PALAK  ,1.00,28.00,28.00
2/6/17,CC2312  ,4000,VF MILK 1L  ,2.00,80.00,160.00
2/6/17,CC2313  ,3999,24LM CHATPAT MAZAA BITES  ,1.00,20.00,20.00
2/6/17,CC2313  ,2456,ARYA BARNYARD MILLET  ,1.00,63.00,63.00
2/6/17,CC2313  ,1125,Arya Foxtail Millet  ,1.00,75.00,75.00
2/6/17,CC2313  ,2458,ARYA PROSO MILLET  ,1.00,73.00,73.00
2/6/17,CC2313  ,3861,G10 FOXTAIL MILLET  500G  ,1.00,70.00,70.00
2/6/17,CA2314  ,2103,SS BEANS  ,0.57,130.00,74.10
2/6/17,CA2314  ,2098,SS BITTER GOURD  ,0.41,83.00,33.62
2/6/17,CA2314  ,2615,SS BRINJAL WHT RND  ,0.22,73.00,15.70
2/6/17,CA2314  ,2114,SS CHILLI GREEN  ,0.05,90.00,4.50
2/6/17,CA2314  ,2106,SS COCCINIA  ,0.75,36.00,27.00
2/6/17,CA2314  ,2115,SS DRUMSTICK  ,0.09,150.00,13.50
2/6/17,CA2314  ,2080,SS METHI  ,1.00,35.00,35.00
2/6/17,CA2314  ,2111,SS TOMATO FRM  ,1.29,46.00,59.34
2/6/17,CA2314  ,2194,SS VALOR  ,0.39,88.00,34.32
2/6/17,CC2315  ,2116,SS CAPSICUM GREEN  ,0.52,85.00,43.78
2/6/17,CC2315  ,2092,SS CARROT  ,0.14,120.00,16.20
2/6/17,CC2315  ,2115,SS DRUMSTICK  ,0.30,120.00,35.40
2/6/17,CC2315  ,2119,SS LEMON  ,0.14,120.00,16.80
2/6/17,CC2315  ,2656,SS MANGO ALPHONSO  ,1.34,290.00,387.15
2/6/17,CC2315  ,3535,SS MANGO KESAR  ,0.92,99.00,90.59
2/6/17,CC2315  ,2134,SS MANGO MALGOVA  ,4.10,174.00,713.40
