PC_NAME,PARTY_ABB,TOTAL_VOTES_POLLED,ST_NAME,MONTH,YEAR,WINNER,MARGIN
TIRUNELVELI,VTIP,434.0,TAMIL NADU,5,2016,ADMK,0
TIRUNELVELI,EDP,404.0,TAMIL NADU,5,2016,ADMK,0
TIRUNELVELI,SHS,287.0,TAMIL NADU,5,2016,ADMK,0
TIRUNELVELI,SP,190.0,TAMIL NADU,5,2016,ADMK,0
TIRUCHIRAPPALLI,ADMK,449925.0,TAMIL NADU,5,2016,ADMK,50200
TIRUCHIRAPPALLI,DMK,399725.0,TAMIL NADU,5,2016,ADMK,0
TIRUCHIRAPPALLI,INC,58044.0,TAMIL NADU,5,2016,ADMK,0
TIRUCHIRAPPALLI,DMDK,32434.0,TAMIL NADU,5,2016,ADMK,0
TIRUCHIRAPPALLI,IND,31561.0,TAMIL NADU,5,2016,ADMK,0
TIRUCHIRAPPALLI,NOTA,18408.0,TAMIL NADU,5,2016,ADMK,0
TIRUCHIRAPPALLI,BJP,17942.0,TAMIL NADU,5,2016,ADMK,0
TIRUCHIRAPPALLI,ntk,16618.0,TAMIL NADU,5,2016,ADMK,0
TIRUCHIRAPPALLI,CPM,13918.0,TAMIL NADU,5,2016,ADMK,0
TIRUCHIRAPPALLI,MDMK,9694.0,TAMIL NADU,5,2016,ADMK,0
TIRUCHIRAPPALLI,PMK,7889.0,TAMIL NADU,5,2016,ADMK,0
TIRUCHIRAPPALLI,CPI,5646.0,TAMIL NADU,5,2016,ADMK,0
TIRUCHIRAPPALLI,IJK,2073.0,TAMIL NADU,5,2016,ADMK,0
TIRUCHIRAPPALLI,BSP,1312.0,TAMIL NADU,5,2016,ADMK,0
TIRUCHIRAPPALLI,WPOI,1046.0,TAMIL NADU,5,2016,ADMK,0
TIRUCHIRAPPALLI,TMMK,955.0,TAMIL NADU,5,2016,ADMK,0
TIRUCHIRAPPALLI,SDPI,809.0,TAMIL NADU,5,2016,ADMK,0
TIRUCHIRAPPALLI,tavk,483.0,TAMIL NADU,5,2016,ADMK,0
TIRUCHIRAPPALLI,CPI(ML)(L),465.0,TAMIL NADU,5,2016,ADMK,0
TIRUCHIRAPPALLI,GMI,374.0,TAMIL NADU,5,2016,ADMK,0
TIRUCHIRAPPALLI,AIFB,370.0,TAMIL NADU,5,2016,ADMK,0
TIRUCHIRAPPALLI,VTIP,307.0,TAMIL NADU,5,2016,ADMK,0
TIRUCHIRAPPALLI,NCP,280.0,TAMIL NADU,5,2016,ADMK,0
TIRUCHIRAPPALLI,ICF,250.0,TAMIL NADU,5,2016,ADMK,0
TIRUCHIRAPPALLI,YSP,194.0,TAMIL NADU,5,2016,ADMK,0
TIRUCHIRAPPALLI,PPIS,162.0,TAMIL NADU,5,2016,ADMK,0
TIRUCHIRAPPALLI,KMDK,147.0,TAMIL NADU,5,2016,ADMK,0
TIRUCHIRAPPALLI,RPI,106.0,TAMIL NADU,5,2016,ADMK,0
THRISSUR,CPM,275704.0,KERALA,5,2016,CPM,35085
THRISSUR,INC,240619.0,KERALA,5,2016,CPM,0
THRISSUR,CPI,195548.0,KERALA,5,2016,CPM,0
THRISSUR,BJP,154171.0,KERALA,5,2016,CPM,0
THRISSUR,KEC(M),57019.0,KERALA,5,2016,CPM,0
THRISSUR,BDJS,51344.0,KERALA,5,2016,CPM,0
THRISSUR,IUML,50990.0,KERALA,5,2016,CPM,0
THRISSUR,NOTA,6153.0,KERALA,5,2016,CPM,0
THRISSUR,IND,3865.0,KERALA,5,2016,CPM,0
THRISSUR,PDP,3347.0,KERALA,5,2016,CPM,0
THRISSUR,SDPI,2586.0,KERALA,5,2016,CPM,0
THRISSUR,BSP,1757.0,KERALA,5,2016,CPM,0
THRISSUR,WPOI,1382.0,KERALA,5,2016,CPM,0
THRISSUR,CPIM,1138.0,KERALA,5,2016,CPM,0
THRISSUR,SUCI,425.0,KERALA,5,2016,CPM,0
THRISSUR,SHS,239.0,KERALA,5,2016,CPM,0
THRISSUR,SP,226.0,KERALA,5,2016,CPM,0
THRISSUR,igp,224.0,KERALA,5,2016,CPM,0
THOOTHUKKUDI,ADMK,395772.0,TAMIL NADU,5,2016,ADMK,102506
THOOTHUKKUDI,DMK,293266.0,TAMIL NADU,5,2016,ADMK,0
THOOTHUKKUDI,PT,64578.0,TAMIL NADU,5,2016,ADMK,0
THOOTHUKKUDI,INC,61667.0,TAMIL NADU,5,2016,ADMK,0
THOOTHUKKUDI,MDMK,46310.0,TAMIL NADU,5,2016,ADMK,0
THOOTHUKKUDI,BJP,32493.0,TAMIL NADU,5,2016,ADMK,0
THOOTHUKKUDI,TMC(M),21233.0,TAMIL NADU,5,2016,ADMK,0
THOOTHUKKUDI,DMDK,20457.0,TAMIL NADU,5,2016,ADMK,0
THOOTHUKKUDI,ntk,15515.0,TAMIL NADU,5,2016,ADMK,0
THOOTHUKKUDI,NOTA,12991.0,TAMIL NADU,5,2016,ADMK,0
THOOTHUKKUDI,IND,9537.0,TAMIL NADU,5,2016,ADMK,0
THOOTHUKKUDI,PMK,5154.0,TAMIL NADU,5,2016,ADMK,0
THOOTHUKKUDI,AIFB,4825.0,TAMIL NADU,5,2016,ADMK,0
THOOTHUKKUDI,BSP,2418.0,TAMIL NADU,5,2016,ADMK,0
THOOTHUKKUDI,SHS,1646.0,TAMIL NADU,5,2016,ADMK,0
THOOTHUKKUDI,TMMK,1289.0,TAMIL NADU,5,2016,ADMK,0
THOOTHUKKUDI,TSC,370.0,TAMIL NADU,5,2016,ADMK,0
THOOTHUKKUDI,RPI(A),245.0,TAMIL NADU,5,2016,ADMK,0
THOOTHUKKUDI,ABHM,211.0,TAMIL NADU,5,2016,ADMK,0
THOOTHUKKUDI,LJP,195.0,TAMIL NADU,5,2016,ADMK,0
THOOTHUKKUDI,YSP,166.0,TAMIL NADU,5,2016,ADMK,0
THOOTHUKKUDI,GMI,121.0,TAMIL NADU,5,2016,ADMK,0
THIRUVANANTHAPURAM,INC,302272.0,KERALA,5,2016,INC,18895
THIRUVANANTHAPURAM,CPM,283377.0,KERALA,5,2016,INC,0
THIRUVANANTHAPURAM,BJP,237568.0,KERALA,5,2016,INC,0
THIRUVANANTHAPURAM,JD(S),57653.0,KERALA,5,2016,INC,0
THIRUVANANTHAPURAM,IND,43727.0,KERALA,5,2016,INC,0
THIRUVANANTHAPURAM,BDJS,30987.0,KERALA,5,2016,INC,0
THIRUVANANTHAPURAM,JD(U),13860.0,KERALA,5,2016,INC,0
THIRUVANANTHAPURAM,NOTA,6238.0,KERALA,5,2016,INC,0
THIRUVANANTHAPURAM,ADMK,5762.0,KERALA,5,2016,INC,0
THIRUVANANTHAPURAM,BSP,3600.0,KERALA,5,2016,INC,0
THIRUVANANTHAPURAM,AKTP,806.0,KERALA,5,2016,INC,0
THIRUVANANTHAPURAM,igp,558.0,KERALA,5,2016,INC,0
THIRUVANANTHAPURAM,SUCI,344.0,KERALA,5,2016,INC,0
THENI,ADMK,577751.0,TAMIL NADU,5,2016,ADMK,129138
THENI,DMK,448613.0,TAMIL NADU,5,2016,ADMK,0
THENI,BJP,21327.0,TAMIL NADU,5,2016,ADMK,0
THENI,DMDK,17665.0,TAMIL NADU,5,2016,ADMK,0
THENI,IND,13775.0,TAMIL NADU,5,2016,ADMK,0
THENI,CPM,13525.0,TAMIL NADU,5,2016,ADMK,0
THENI,NOTA,11971.0,TAMIL NADU,5,2016,ADMK,0
THENI,TMC(M),10149.0,TAMIL NADU,5,2016,ADMK,0
THENI,ntk,7785.0,TAMIL NADU,5,2016,ADMK,0
THENI,VCK,7357.0,TAMIL NADU,5,2016,ADMK,0
THENI,MDMK,7079.0,TAMIL NADU,5,2016,ADMK,0
THENI,AIFB,6114.0,TAMIL NADU,5,2016,ADMK,0
THENI,PMK,4486.0,TAMIL NADU,5,2016,ADMK,0
THENI,BSP,2499.0,TAMIL NADU,5,2016,ADMK,0
THENI,SDPI,1368.0,TAMIL NADU,5,2016,ADMK,0
THENI,TMMK,1092.0,TAMIL NADU,5,2016,ADMK,0
THENI,SP,403.0,TAMIL NADU,5,2016,ADMK,0
THENI,SHS,385.0,TAMIL NADU,5,2016,ADMK,0
THENI,RPI(A),383.0,TAMIL NADU,5,2016,ADMK,0
THENI,PPIS,362.0,TAMIL NADU,5,2016,ADMK,0
THENI,GAPP,265.0,TAMIL NADU,5,2016,ADMK,0
THENI,GMI,141.0,TAMIL NADU,5,2016,ADMK,0
THENI,LJP,96.0,TAMIL NADU,5,2016,ADMK,0
THENI,YSP,72.0,TAMIL NADU,5,2016,ADMK,0
THENI,JD(U),67.0,TAMIL NADU,5,2016,ADMK,0
THANJAVUR,ADMK,392172.0,TAMIL NADU,5,2016,ADMK,43701
THANJAVUR,DMK,348471.0,TAMIL NADU,5,2016,ADMK,0
THANJAVUR,INC,58273.0,TAMIL NADU,5,2016,ADMK,0
THANJAVUR,DMDK,23548.0,TAMIL NADU,5,2016,ADMK,0
THANJAVUR,BJP,18398.0,TAMIL NADU,5,2016,ADMK,0
THANJAVUR,ntk,10162.0,TAMIL NADU,5,2016,ADMK,0
THANJAVUR,PMK,9026.0,TAMIL NADU,5,2016,ADMK,0
THANJAVUR,CPM,8604.0,TAMIL NADU,5,2016,ADMK,0
THANJAVUR,NOTA,8478.0,TAMIL NADU,5,2016,ADMK,0
THANJAVUR,CPI,5816.0,TAMIL NADU,5,2016,ADMK,0
THANJAVUR,IND,5361.0,TAMIL NADU,5,2016,ADMK,0
THANJAVUR,SDPI,3923.0,TAMIL NADU,5,2016,ADMK,0
THANJAVUR,TMMK,2699.0,TAMIL NADU,5,2016,ADMK,0
THANJAVUR,SHS,1089.0,TAMIL NADU,5,2016,ADMK,0
THANJAVUR,IJK,1072.0,TAMIL NADU,5,2016,ADMK,0
THANJAVUR,BSP,739.0,TAMIL NADU,5,2016,ADMK,0
THANJAVUR,PPIS,119.0,TAMIL NADU,5,2016,ADMK,0
TEZPUR,BJP,505738.0,ASSAM,5,2016,BJP,135822
TEZPUR,INC,369916.0,ASSAM,5,2016,BJP,0
TEZPUR,AIUDF,76087.0,ASSAM,5,2016,BJP,0
TEZPUR,AGP,71170.0,ASSAM,5,2016,BJP,0
TEZPUR,IND,53196.0,ASSAM,5,2016,BJP,0
TEZPUR,NOTA,17213.0,ASSAM,5,2016,BJP,0
TEZPUR,CPM,12947.0,ASSAM,5,2016,BJP,0
TEZPUR,CPI(ML)(L),9214.0,ASSAM,5,2016,BJP,0
TEZPUR,JD(U),2056.0,ASSAM,5,2016,BJP,0
TEZPUR,SUCI,855.0,ASSAM,5,2016,BJP,0
TEZPUR,RsSC,693.0,ASSAM,5,2016,BJP,0
TEZPUR,JMBP,662.0,ASSAM,5,2016,BJP,0
TEZPUR,NCP,569.0,ASSAM,5,2016,BJP,0
TENKASI,ADMK,466651.0,TAMIL NADU,5,2016,ADMK,327602
TENKASI,DMK,139049.0,TAMIL NADU,5,2016,ADMK,0
TENKASI,PT,106576.0,TAMIL NADU,5,2016,ADMK,0
TENKASI,INC,85877.0,TAMIL NADU,5,2016,ADMK,0
TENKASI,IUML,70763.0,TAMIL NADU,5,2016,ADMK,0
TENKASI,BJP,46297.0,TAMIL NADU,5,2016,ADMK,0
TENKASI,CPI,33150.0,TAMIL NADU,5,2016,ADMK,0
TENKASI,IND,23396.0,TAMIL NADU,5,2016,ADMK,0
TENKASI,MDMK,20807.0,TAMIL NADU,5,2016,ADMK,0
TENKASI,ntk,17310.0,TAMIL NADU,5,2016,ADMK,0
TENKASI,DMDK,15858.0,TAMIL NADU,5,2016,ADMK,0
TENKASI,NOTA,14837.0,TAMIL NADU,5,2016,ADMK,0
TENKASI,CPM,12505.0,TAMIL NADU,5,2016,ADMK,0
TENKASI,TMC(M),7324.0,TAMIL NADU,5,2016,ADMK,0
TENKASI,PMK,6607.0,TAMIL NADU,5,2016,ADMK,0
TENKASI,SDPI,5993.0,TAMIL NADU,5,2016,ADMK,0
TENKASI,AIFB,5508.0,TAMIL NADU,5,2016,ADMK,0
TENKASI,TMMK,1912.0,TAMIL NADU,5,2016,ADMK,0
TENKASI,MakKK,547.0,TAMIL NADU,5,2016,ADMK,0
TENKASI,BSP,522.0,TAMIL NADU,5,2016,ADMK,0
TENKASI,SHS,341.0,TAMIL NADU,5,2016,ADMK,0
TENKASI,JKNPP,160.0,TAMIL NADU,5,2016,ADMK,0
TENKASI,YSP,138.0,TAMIL NADU,5,2016,ADMK,0
TENKASI,tavk,120.0,TAMIL NADU,5,2016,ADMK,0
TENKASI,UCPI,99.0,TAMIL NADU,5,2016,ADMK,0
TEHRI GARHWAL,BJP,431725.0,UTTARAKHAND,3,2017,BJP,151957
TEHRI GARHWAL,INC,279768.0,UTTARAKHAND,3,2017,BJP,0
TEHRI GARHWAL,IND,153909.0,UTTARAKHAND,3,2017,BJP,0
TEHRI GARHWAL,BSP,12532.0,UTTARAKHAND,3,2017,BJP,0
TEHRI GARHWAL,NOTA,8840.0,UTTARAKHAND,3,2017,BJP,0
TEHRI GARHWAL,IBusP,5926.0,UTTARAKHAND,3,2017,BJP,0
TEHRI GARHWAL,UKKD,4763.0,UTTARAKHAND,3,2017,BJP,0
TEHRI GARHWAL,UtRM,1458.0,UTTARAKHAND,3,2017,BJP,0
TEHRI GARHWAL,CPM,1395.0,UTTARAKHAND,3,2017,BJP,0
TEHRI GARHWAL,HAMJANPA,1067.0,UTTARAKHAND,3,2017,BJP,0
TEHRI GARHWAL,SAVIPA,936.0,UTTARAKHAND,3,2017,BJP,0
TEHRI GARHWAL,RLD,726.0,UTTARAKHAND,3,2017,BJP,0
TEHRI GARHWAL,CPI,553.0,UTTARAKHAND,3,2017,BJP,0
TEHRI GARHWAL,UKDD,547.0,UTTARAKHAND,3,2017,BJP,0
TEHRI GARHWAL,RJSD,412.0,UTTARAKHAND,3,2017,BJP,0
TEHRI GARHWAL,SP,368.0,UTTARAKHAND,3,2017,BJP,0
TEHRI GARHWAL,UPP,313.0,UTTARAKHAND,3,2017,BJP,0
TEHRI GARHWAL,NCP,283.0,UTTARAKHAND,3,2017,BJP,0
TEHRI GARHWAL,AIFB,197.0,UTTARAKHAND,3,2017,BJP,0
TEHRI GARHWAL,BaSaPa,192.0,UTTARAKHAND,3,2017,BJP,0
TEHRI GARHWAL,SHS,165.0,UTTARAKHAND,3,2017,BJP,0
TEHRI GARHWAL,raup,123.0,UTTARAKHAND,3,2017,BJP,0
TEHRI GARHWAL,RaAP,93.0,UTTARAKHAND,3,2017,BJP,0
TAMLUK,AITC,684295.0,WEST BENGAL,5,2016,AITC,497631
TAMLUK,CPM,186664.0,WEST BENGAL,5,2016,AITC,0
TAMLUK,IND,170465.0,WEST BENGAL,5,2016,AITC,0
TAMLUK,CPI,148825.0,WEST BENGAL,5,2016,AITC,0
TAMLUK,INC,88856.0,WEST BENGAL,5,2016,AITC,0
TAMLUK,BJP,79693.0,WEST BENGAL,5,2016,AITC,0
TAMLUK,NOTA,13225.0,WEST BENGAL,5,2016,AITC,0
TAMLUK,SUCI,11871.0,WEST BENGAL,5,2016,AITC,0
TAMLUK,BhNP,11391.0,WEST BENGAL,5,2016,AITC,0
TAMLUK,PDS,2367.0,WEST BENGAL,5,2016,AITC,0
TAMLUK,SP,1698.0,WEST BENGAL,5,2016,AITC,0
TAMLUK,LJP,1659.0,WEST BENGAL,5,2016,AITC,0
TAMLUK,WPOI,798.0,WEST BENGAL,5,2016,AITC,0
TAMLUK,RaJSP,329.0,WEST BENGAL,5,2016,AITC,0
TAMLUK,IUC,323.0,WEST BENGAL,5,2016,AITC,0
SUPAUL,JD(U),334837.0,BIHAR,11,2015,JD(U),109018
SUPAUL,BJP,225819.0,BIHAR,11,2015,JD(U),0
SUPAUL,RJD,152349.0,BIHAR,11,2015,JD(U),0
SUPAUL,IND,40693.0,BIHAR,11,2015,JD(U),0
SUPAUL,JAPL,37814.0,BIHAR,11,2015,JD(U),0
SUPAUL,LJP,37469.0,BIHAR,11,2015,JD(U),0
SUPAUL,HAMS,32873.0,BIHAR,11,2015,JD(U),0
SUPAUL,NOTA,32492.0,BIHAR,11,2015,JD(U),0
SUPAUL,BSP,20174.0,BIHAR,11,2015,JD(U),0
SUPAUL,CPM,13001.0,BIHAR,11,2015,JD(U),0
SUPAUL,JHP,6848.0,BIHAR,11,2015,JD(U),0
SUPAUL,CPI(ML)(L),4884.0,BIHAR,11,2015,JD(U),0
SUPAUL,SP,4335.0,BIHAR,11,2015,JD(U),0
SUPAUL,SHS,3810.0,BIHAR,11,2015,JD(U),0
SUPAUL,BhNP,3774.0,BIHAR,11,2015,JD(U),0
SUPAUL,TNRMPI,3388.0,BIHAR,11,2015,JD(U),0
SUPAUL,JDR,3220.0,BIHAR,11,2015,JD(U),0
SUPAUL,BJKD,2767.0,BIHAR,11,2015,JD(U),0
SUPAUL,SJDD,2390.0,BIHAR,11,2015,JD(U),0
SUPAUL,RVNP,1917.0,BIHAR,11,2015,JD(U),0
SUPAUL,GJDS,1784.0,BIHAR,11,2015,JD(U),0
SUPAUL,SKLP,1568.0,BIHAR,11,2015,JD(U),0
SUPAUL,AKBMP,1504.0,BIHAR,11,2015,JD(U),0
SUPAUL,JMM,1330.0,BIHAR,11,2015,JD(U),0
SUPAUL,LSD,1261.0,BIHAR,11,2015,JD(U),0
SUPAUL,PBI,988.0,BIHAR,11,2015,JD(U),0
SUPAUL,BVM,639.0,BIHAR,11,2015,JD(U),0
SUPAUL,RKSP,480.0,BIHAR,11,2015,JD(U),0
SULTANPUR,BJP,369058.0,UTTAR PRADESH,3,2017,BJP,113054
SULTANPUR,BSP,256004.0,UTTAR PRADESH,3,2017,BJP,0
SULTANPUR,SP,202146.0,UTTAR PRADESH,3,2017,BJP,0
SULTANPUR,RLD,48374.0,UTTAR PRADESH,3,2017,BJP,0
SULTANPUR,INC,32042.0,UTTAR PRADESH,3,2017,BJP,0
SULTANPUR,NINSHAD,28260.0,UTTAR PRADESH,3,2017,BJP,0
SULTANPUR,IND,21034.0,UTTAR PRADESH,3,2017,BJP,0
SULTANPUR,MBCOI,14175.0,UTTAR PRADESH,3,2017,BJP,0
SULTANPUR,NOTA,9928.0,UTTAR PRADESH,3,2017,BJP,0
SULTANPUR,BMUP,3867.0,UTTAR PRADESH,3,2017,BJP,0
SULTANPUR,AIMIM,3865.0,UTTAR PRADESH,3,2017,BJP,0
SULTANPUR,SARSAMP,1859.0,UTTAR PRADESH,3,2017,BJP,0
SULTANPUR,CPI,1201.0,UTTAR PRADESH,3,2017,BJP,0
SULTANPUR,PMSP,1071.0,UTTAR PRADESH,3,2017,BJP,0
SULTANPUR,MNVP,981.0,UTTAR PRADESH,3,2017,BJP,0
SULTANPUR,RAJAP,962.0,UTTAR PRADESH,3,2017,BJP,0
SULTANPUR,SUCI,842.0,UTTAR PRADESH,3,2017,BJP,0
SULTANPUR,AIPJSP,547.0,UTTAR PRADESH,3,2017,BJP,0
SULTANPUR,SSSP,508.0,UTTAR PRADESH,3,2017,BJP,0
SULTANPUR,ADPT,460.0,UTTAR PRADESH,3,2017,BJP,0
SULTANPUR,PSAVKP,395.0,UTTAR PRADESH,3,2017,BJP,0
SULTANPUR,SATSHIP,267.0,UTTAR PRADESH,3,2017,BJP,0
SRIPERUMBUDUR,ADMK,550939.0,TAMIL NADU,5,2016,ADMK,239336
SRIPERUMBUDUR,DMK,311603.0,TAMIL NADU,5,2016,ADMK,0
SRIPERUMBUDUR,INC,258499.0,TAMIL NADU,5,2016,ADMK,0
SRIPERUMBUDUR,PMK,76312.0,TAMIL NADU,5,2016,ADMK,0
SRIPERUMBUDUR,BJP,48416.0,TAMIL NADU,5,2016,ADMK,0
SRIPERUMBUDUR,DMDK,43481.0,TAMIL NADU,5,2016,ADMK,0
SRIPERUMBUDUR,NOTA,30771.0,TAMIL NADU,5,2016,ADMK,0
SRIPERUMBUDUR,ntk,28318.0,TAMIL NADU,5,2016,ADMK,0
SRIPERUMBUDUR,CPM,19612.0,TAMIL NADU,5,2016,ADMK,0
SRIPERUMBUDUR,MDMK,14083.0,TAMIL NADU,5,2016,ADMK,0
SRIPERUMBUDUR,VCK,13679.0,TAMIL NADU,5,2016,ADMK,0
SRIPERUMBUDUR,IND,9714.0,TAMIL NADU,5,2016,ADMK,0
SRIPERUMBUDUR,IJK,4582.0,TAMIL NADU,5,2016,ADMK,0
SRIPERUMBUDUR,BSP,2717.0,TAMIL NADU,5,2016,ADMK,0
SRIPERUMBUDUR,SDPI,1135.0,TAMIL NADU,5,2016,ADMK,0
SRIPERUMBUDUR,YSP,1102.0,TAMIL NADU,5,2016,ADMK,0
SRIPERUMBUDUR,KMDK,811.0,TAMIL NADU,5,2016,ADMK,0
SRIPERUMBUDUR,CPI(ML)(L),747.0,TAMIL NADU,5,2016,ADMK,0
SRIPERUMBUDUR,NCP,479.0,TAMIL NADU,5,2016,ADMK,0
SRIPERUMBUDUR,ThP,234.0,TAMIL NADU,5,2016,ADMK,0
SRIPERUMBUDUR,SHS,194.0,TAMIL NADU,5,2016,ADMK,0
SRIPERUMBUDUR,DMSK,150.0,TAMIL NADU,5,2016,ADMK,0
SRIPERUMBUDUR,LJP,138.0,TAMIL NADU,5,2016,ADMK,0
SRIPERUMBUDUR,VTK,112.0,TAMIL NADU,5,2016,ADMK,0
SRIPERUMBUDUR,PPIS,99.0,TAMIL NADU,5,2016,ADMK,0
SOUTH GOA,INC,138869.0,GOA,3,2017,INC,14919
SOUTH GOA,BJP,123950.0,GOA,3,2017,INC,0
SOUTH GOA,IND,77037.0,GOA,3,2017,INC,0
SOUTH GOA,MAG,60713.0,GOA,3,2017,INC,0
SOUTH GOA,AAAP,33592.0,GOA,3,2017,INC,0
SOUTH GOA,NCP,17731.0,GOA,3,2017,INC,0
SOUTH GOA,GFP,11976.0,GOA,3,2017,INC,0
SOUTH GOA,GSRP,5525.0,GOA,3,2017,INC,0
SOUTH GOA,NOTA,5449.0,GOA,3,2017,INC,0
SOUTH GOA,GVP,5199.0,GOA,3,2017,INC,0
SOUTH GOA,GSM,3742.0,GOA,3,2017,INC,0
SOUTH GOA,UGP,1708.0,GOA,3,2017,INC,0
SOUTH GOA,SHS,364.0,GOA,3,2017,INC,0
SOUTH GOA,NGRF,115.0,GOA,3,2017,INC,0
SOUTH GOA,GoPrP,56.0,GOA,3,2017,INC,0
SOUTH GOA,APoI,44.0,GOA,3,2017,INC,0
SOUTH DELHI,AAAP,722363.0,NCT OF DELHI,2,2015,AAAP,341014
SOUTH DELHI,BJP,381349.0,NCT OF DELHI,2,2015,AAAP,0
SOUTH DELHI,INC,87669.0,NCT OF DELHI,2,2015,AAAP,0
SOUTH DELHI,BSP,18712.0,NCT OF DELHI,2,2015,AAAP,0
SOUTH DELHI,IND,8738.0,NCT OF DELHI,2,2015,AAAP,0
SOUTH DELHI,NOTA,4993.0,NCT OF DELHI,2,2015,AAAP,0
SOUTH DELHI,SASAPT,1077.0,NCT OF DELHI,2,2015,AAAP,0
SOUTH DELHI,RLD,627.0,NCT OF DELHI,2,2015,AAAP,0
SOUTH DELHI,CPI,488.0,NCT OF DELHI,2,2015,AAAP,0
SOUTH DELHI,HCP,484.0,NCT OF DELHI,2,2015,AAAP,0
SOUTH DELHI,INLD,421.0,NCT OF DELHI,2,2015,AAAP,0
SOUTH DELHI,RBCP,237.0,NCT OF DELHI,2,2015,AAAP,0
SOUTH DELHI,RJD,236.0,NCT OF DELHI,2,2015,AAAP,0
SOUTH DELHI,SAAFP,179.0,NCT OF DELHI,2,2015,AAAP,0
SOUTH DELHI,PMPT,113.0,NCT OF DELHI,2,2015,AAAP,0
SOUTH DELHI,SHS,98.0,NCT OF DELHI,2,2015,AAAP,0
SOUTH DELHI,NADP,36.0,NCT OF DELHI,2,2015,AAAP,0
SIWAN,BJP,233270.0,BIHAR,11,2015,BJP,9465
SIWAN,JD(U),223805.0,BIHAR,11,2015,BJP,0
SIWAN,IND,111892.0,BIHAR,11,2015,BJP,0
SIWAN,CPI(ML)(L),105530.0,BIHAR,11,2015,BJP,0
SIWAN,RJD,98387.0,BIHAR,11,2015,BJP,0
SIWAN,LJP,50585.0,BIHAR,11,2015,BJP,0
SIWAN,NOTA,27916.0,BIHAR,11,2015,BJP,0
SIWAN,BSP,10060.0,BIHAR,11,2015,BJP,0
SIWAN,SHS,6379.0,BIHAR,11,2015,BJP,0
SIWAN,SP,5729.0,BIHAR,11,2015,BJP,0
SIWAN,CPI,3107.0,BIHAR,11,2015,BJP,0
SIWAN,NPEP,2305.0,BIHAR,11,2015,BJP,0
SIWAN,BNSKP,2186.0,BIHAR,11,2015,BJP,0
SIWAN,GJDS,2129.0,BIHAR,11,2015,BJP,0
SIWAN,JAPL,2014.0,BIHAR,11,2015,BJP,0
SIWAN,SWSP,1864.0,BIHAR,11,2015,BJP,0
SIWAN,JKNPP,1617.0,BIHAR,11,2015,BJP,0
SIWAN,SASAPT,1039.0,BIHAR,11,2015,BJP,0
SIWAN,JMM,1023.0,BIHAR,11,2015,BJP,0
SIWAN,RSMD,820.0,BIHAR,11,2015,BJP,0
SIWAN,NJPI,820.0,BIHAR,11,2015,BJP,0
SIWAN,HCP,723.0,BIHAR,11,2015,BJP,0
SIWAN,LKJP,494.0,BIHAR,11,2015,BJP,0
SITAPUR,BJP,434484.0,UTTAR PRADESH,3,2017,BJP,150826
SITAPUR,BSP,283658.0,UTTAR PRADESH,3,2017,BJP,0
SITAPUR,SP,270640.0,UTTAR PRADESH,3,2017,BJP,0
SITAPUR,INC,67102.0,UTTAR PRADESH,3,2017,BJP,0
SITAPUR,IND,16140.0,UTTAR PRADESH,3,2017,BJP,0
SITAPUR,LD,13917.0,UTTAR PRADESH,3,2017,BJP,0
SITAPUR,NOTA,11669.0,UTTAR PRADESH,3,2017,BJP,0
SITAPUR,RLD,5530.0,UTTAR PRADESH,3,2017,BJP,0
SITAPUR,BSRD,2471.0,UTTAR PRADESH,3,2017,BJP,0
SITAPUR,RViP,2470.0,UTTAR PRADESH,3,2017,BJP,0
SITAPUR,SDU,2336.0,UTTAR PRADESH,3,2017,BJP,0
SITAPUR,LOGAP,1682.0,UTTAR PRADESH,3,2017,BJP,0
SITAPUR,jhspt,972.0,UTTAR PRADESH,3,2017,BJP,0
SITAPUR,SP(I),846.0,UTTAR PRADESH,3,2017,BJP,0
SITAPUR,ASaP,698.0,UTTAR PRADESH,3,2017,BJP,0
SITAPUR,AIPJSP,690.0,UTTAR PRADESH,3,2017,BJP,0
SITAPUR,SWPI,589.0,UTTAR PRADESH,3,2017,BJP,0
SITAPUR,VIP,407.0,UTTAR PRADESH,3,2017,BJP,0
SITAPUR,UPRP,252.0,UTTAR PRADESH,3,2017,BJP,0
SITAMARHI,RJD,252484.0,BIHAR,11,2015,RJD,44498
SITAMARHI,BJP,207986.0,BIHAR,11,2015,RJD,0
SITAMARHI,IND,125937.0,BIHAR,11,2015,RJD,0
SITAMARHI,BLSP,91837.0,BIHAR,11,2015,RJD,0
SITAMARHI,JD(U),67194.0,BIHAR,11,2015,RJD,0
SITAMARHI,INC,54597.0,BIHAR,11,2015,RJD,0
SITAMARHI,NOTA,23606.0,BIHAR,11,2015,RJD,0
SITAMARHI,SP,22414.0,BIHAR,11,2015,RJD,0
SITAMARHI,BSP,14140.0,BIHAR,11,2015,RJD,0
SITAMARHI,HAMS,13954.0,BIHAR,11,2015,RJD,0
SITAMARHI,CPI,12747.0,BIHAR,11,2015,RJD,0
SITAMARHI,JAPL,9292.0,BIHAR,11,2015,RJD,0
SITAMARHI,BMUP,5439.0,BIHAR,11,2015,RJD,0
SITAMARHI,RVNP,5312.0,BIHAR,11,2015,RJD,0
SITAMARHI,NCP,2293.0,BIHAR,11,2015,RJD,0
