PC_NAME,PARTYABBRE,TOTALVALIDVOTESPOLLED,MONTH,YEAR,WINNER
KHADOOR SAHIB,BSP(A),3495.0,3,2017,INC
KHADOOR SAHIB,CPI,1756.0,3,2017,INC
KHADOOR SAHIB,CPM,1115.0,3,2017,INC
KHADOOR SAHIB,DEMSWP,2142.0,3,2017,INC
KHADOOR SAHIB,DPIN,669.0,3,2017,INC
KHADOOR SAHIB,INC,584066.0,3,2017,INC
KHADOOR SAHIB,IND,6774.0,3,2017,INC
KHADOOR SAHIB,NOTA,8391.0,3,2017,INC
KHADOOR SAHIB,RKSP,392.0,3,2017,INC
KHADOOR SAHIB,RMPOI,8400.0,3,2017,INC
KHADOOR SAHIB,SAD,430545.0,3,2017,INC
KHADOOR SAHIB,SAD(M),3721.0,3,2017,INC
KHADOOR SAHIB,SHS,665.0,3,2017,INC
KHAGARIA,AAHPty,1592.0,11,2015,JD(U)
KHAGARIA,AKBMP,1277.0,11,2015,JD(U)
KHAGARIA,AVIRP,3881.0,11,2015,JD(U)
KHAGARIA,BJP,47324.0,11,2015,JD(U)
KHAGARIA,BLSP,33494.0,11,2015,JD(U)
KHAGARIA,BMUP,4121.0,11,2015,JD(U)
KHAGARIA,BSP,6176.0,11,2015,JD(U)
KHAGARIA,CPI,19261.0,11,2015,JD(U)
KHAGARIA,CPI(ML)(L),937.0,11,2015,JD(U)
KHAGARIA,CPM,12536.0,11,2015,JD(U)
KHAGARIA,GJDS,753.0,11,2015,JD(U)
KHAGARIA,GaAP,653.0,11,2015,JD(U)
KHAGARIA,HAMS,39202.0,11,2015,JD(U)
KHAGARIA,IND,77140.0,11,2015,JD(U)
KHAGARIA,JAPL,61649.0,11,2015,JD(U)
KHAGARIA,JD(U),345839.0,11,2015,JD(U)
KHAGARIA,JMM,3717.0,11,2015,JD(U)
KHAGARIA,LJP,136448.0,11,2015,JD(U)
KHAGARIA,NADP,2000.0,11,2015,JD(U)
KHAGARIA,NOTA,34936.0,11,2015,JD(U)
KHAGARIA,RAHM,2002.0,11,2015,JD(U)
KHAGARIA,RJD,70519.0,11,2015,JD(U)
KHAGARIA,RSadP,703.0,11,2015,JD(U)
KHAGARIA,RVNP,7993.0,11,2015,JD(U)
KHAGARIA,SKLP,10518.0,11,2015,JD(U)
KHAJURAHO,AD,723.0,12,2013,BJP
KHAJURAHO,BA S D,1868.0,12,2013,BJP
KHAJURAHO,BJP,477697.0,12,2013,BJP
KHAJURAHO,BSCP,4428.0,12,2013,BJP
KHAJURAHO,BSP,147174.0,12,2013,BJP
KHAJURAHO,GGP,8009.0,12,2013,BJP
KHAJURAHO,INC,360799.0,12,2013,BJP
KHAJURAHO,IND,63124.0,12,2013,BJP
KHAJURAHO,JD(U),25865.0,12,2013,BJP
KHAJURAHO,LJP,735.0,12,2013,BJP
KHAJURAHO,LSWP,1352.0,12,2013,BJP
KHAJURAHO,NCP,5526.0,12,2013,BJP
KHAJURAHO,NOTA,26862.0,12,2013,BJP
KHAJURAHO,NPEP,418.0,12,2013,BJP
KHAJURAHO,SP,23440.0,12,2013,BJP
KHAJURAHO,SamSP,824.0,12,2013,BJP
KHAMMAM,AAAP,1208.0,5,2014,TDP
KHAMMAM,BSP,5554.0,5,2014,TDP
KHAMMAM,CPI,48065.0,5,2014,TDP
KHAMMAM,CPM,97051.0,5,2014,TDP
KHAMMAM,GaAP,239.0,5,2014,TDP
KHAMMAM,ICSP,348.0,5,2014,TDP
KHAMMAM,INC,250513.0,5,2014,TDP
KHAMMAM,IND,54425.0,5,2014,TDP
KHAMMAM,JAP,724.0,5,2014,TDP
KHAMMAM,JaSPa,1783.0,5,2014,TDP
KHAMMAM,LSP,5281.0,5,2014,TDP
KHAMMAM,NOTA,7239.0,5,2014,TDP
KHAMMAM,PPOI,5850.0,5,2014,TDP
KHAMMAM,TDP,359875.0,5,2014,TDP
KHAMMAM,TECPI,8361.0,5,2014,TDP
KHAMMAM,TRS,97827.0,5,2014,TDP
KHAMMAM,WPOI,1081.0,5,2014,TDP
KHAMMAM,YSRCP,241068.0,5,2014,TDP
KHANDWA,BJP,660624.0,12,2013,BJP
KHANDWA,BSP,23625.0,12,2013,BJP
KHANDWA,INC,483740.0,12,2013,BJP
KHANDWA,IND,71680.0,12,2013,BJP
KHANDWA,IUML,407.0,12,2013,BJP
KHANDWA,LJP,2359.0,12,2013,BJP
KHANDWA,NCP,8337.0,12,2013,BJP
KHANDWA,NOTA,31001.0,12,2013,BJP
KHANDWA,RPI(A),1645.0,12,2013,BJP
KHANDWA,SAP,340.0,12,2013,BJP
KHANDWA,SP,3139.0,12,2013,BJP
KHARGONE,BJP,587095.0,12,2013,BJP
KHARGONE,BSP,15596.0,12,2013,BJP
KHARGONE,CPI,12113.0,12,2013,BJP
KHARGONE,INC,577823.0,12,2013,BJP
KHARGONE,IND,31291.0,12,2013,BJP
KHARGONE,NCP,5437.0,12,2013,BJP
KHARGONE,NOTA,37648.0,12,2013,BJP
KHARGONE,PRSP,1490.0,12,2013,BJP
KHARGONE,RPI(A),180.0,12,2013,BJP
KHARGONE,SP,3069.0,12,2013,BJP
KHARGONE,SamSP,3557.0,12,2013,BJP
KHERI,BHAJSP,642.0,3,2017,BJP
KHERI,BJP,583671.0,3,2017,BJP
KHERI,BMUP,1278.0,3,2017,BJP
KHERI,BSP,219477.0,3,2017,BJP
KHERI,BSRD,4021.0,3,2017,BJP
KHERI,CPI(ML)(L),1661.0,3,2017,BJP
KHERI,INC,48841.0,3,2017,BJP
KHERI,IND,7349.0,3,2017,BJP
KHERI,JAM,843.0,3,2017,BJP
KHERI,KiSP,1300.0,3,2017,BJP
KHERI,MAHISAP,1160.0,3,2017,BJP
KHERI,NCP,2639.0,3,2017,BJP
KHERI,NINSHAD,2470.0,3,2017,BJP
KHERI,NOTA,12337.0,3,2017,BJP
KHERI,PECP,870.0,3,2017,BJP
KHERI,PMhP,886.0,3,2017,BJP
KHERI,RBCP,1300.0,3,2017,BJP
KHERI,RKMP,8759.0,3,2017,BJP
KHERI,RLD,3484.0,3,2017,BJP
KHERI,RPI(A),1453.0,3,2017,BJP
KHERI,RViP,2182.0,3,2017,BJP
KHERI,RaLoPa,473.0,3,2017,BJP
KHERI,SARSAMP,1384.0,3,2017,BJP
KHERI,SP,271775.0,3,2017,BJP
KHERI,SWPI,1914.0,3,2017,BJP
KHERI,UPRP,1104.0,3,2017,BJP
KHUNTI,AITC,4648.0,12,2014,BJP
KHUNTI,AJSUP,114856.0,12,2014,BJP
KHUNTI,AKBJHP,17984.0,12,2014,BJP
KHUNTI,AMB,1528.0,12,2014,BJP
KHUNTI,BJP,353545.0,12,2014,BJP
KHUNTI,BMUP,1206.0,12,2014,BJP
KHUNTI,BSP,4999.0,12,2014,BJP
KHUNTI,CPI(ML)(L),4456.0,12,2014,BJP
KHUNTI,DESP,1652.0,12,2014,BJP
KHUNTI,GGP,4251.0,12,2014,BJP
KHUNTI,INC,132756.0,12,2014,BJP
KHUNTI,IND,92999.0,12,2014,BJP
KHUNTI,JBSP,1986.0,12,2014,BJP
KHUNTI,JKP,187924.0,12,2014,BJP
KHUNTI,JMM,279022.0,12,2014,BJP
KHUNTI,JVM,33404.0,12,2014,BJP
KHUNTI,NOTA,33628.0,12,2014,BJP
KHUNTI,RADP,2450.0,12,2014,BJP
KHUNTI,RAJPA,5194.0,12,2014,BJP
KHUNTI,SP,5606.0,12,2014,BJP
KISHANGANJ,AIFB,2106.0,11,2015,INC
KISHANGANJ,AIMIM,72204.0,11,2015,INC
KISHANGANJ,BJP,180537.0,11,2015,INC
KISHANGANJ,BLSP,9573.0,11,2015,INC
KISHANGANJ,BNDl,493.0,11,2015,INC
KISHANGANJ,BSP,8652.0,11,2015,INC
KISHANGANJ,BhNP,772.0,11,2015,INC
KISHANGANJ,CPI(ML)(L),998.0,11,2015,INC
KISHANGANJ,CPM,2038.0,11,2015,INC
KISHANGANJ,GJDS,3661.0,11,2015,INC
KISHANGANJ,GaAP,2079.0,11,2015,INC
KISHANGANJ,IEMC,2559.0,11,2015,INC
KISHANGANJ,INC,220190.0,11,2015,INC
KISHANGANJ,IND,61788.0,11,2015,INC
KISHANGANJ,IUML,3845.0,11,2015,INC
KISHANGANJ,JAPL,61262.0,11,2015,INC
KISHANGANJ,JD(U),130168.0,11,2015,INC
KISHANGANJ,JDR,3860.0,11,2015,INC
KISHANGANJ,JMM,19793.0,11,2015,INC
KISHANGANJ,LJP,66152.0,11,2015,INC
KISHANGANJ,LKJP,1651.0,11,2015,INC
KISHANGANJ,NCP,12731.0,11,2015,INC
KISHANGANJ,NOTA,18093.0,11,2015,INC
KISHANGANJ,RJD,67022.0,11,2015,INC
KISHANGANJ,RaJPa,826.0,11,2015,INC
KISHANGANJ,SHS,5575.0,11,2015,INC
KISHANGANJ,SP,23793.0,11,2015,INC
KISHANGANJ,natp,935.0,11,2015,INC
KODARMA,ABJS,651.0,12,2014,BJP
KODARMA,AIFB,998.0,12,2014,BJP
KODARMA,AWVP,4370.0,12,2014,BJP
KODARMA,BJP,481452.0,12,2014,BJP
KODARMA,BMUP,973.0,12,2014,BJP
KODARMA,BSP,11575.0,12,2014,BJP
KODARMA,CPI,13302.0,12,2014,BJP
KODARMA,CPI(ML)(L),231055.0,12,2014,BJP
KODARMA,INC,46278.0,12,2014,BJP
KODARMA,IND,99218.0,12,2014,BJP
KODARMA,JD(U),34366.0,12,2014,BJP
KODARMA,JKP,13184.0,12,2014,BJP
KODARMA,JMM,106256.0,12,2014,BJP
KODARMA,JVD,8738.0,12,2014,BJP
KODARMA,JVM,255203.0,12,2014,BJP
KODARMA,NCP,16202.0,12,2014,BJP
KODARMA,NOTA,26627.0,12,2014,BJP
KODARMA,NYP,1423.0,12,2014,BJP
KODARMA,RGD,1398.0,12,2014,BJP
KODARMA,RJD,101361.0,12,2014,BJP
KODARMA,RKSP,4232.0,12,2014,BJP
KODARMA,SAP,576.0,12,2014,BJP
KODARMA,SP,14848.0,12,2014,BJP
KODARMA,SSD,1145.0,12,2014,BJP
KODARMA,SWRP,634.0,12,2014,BJP
KOKRAJHAR,AIUDF,171314.0,5,2016,IND
KOKRAJHAR,BGanP,27976.0,5,2016,IND
KOKRAJHAR,BJP,78834.0,5,2016,IND
KOKRAJHAR,BOPF,433283.0,5,2016,IND
KOKRAJHAR,CPM,35073.0,5,2016,IND
KOKRAJHAR,INC,137053.0,5,2016,IND
KOKRAJHAR,IND,448950.0,5,2016,IND
KOKRAJHAR,JDP,1236.0,5,2016,IND
KOKRAJHAR,JnCP,435.0,5,2016,IND
KOKRAJHAR,LDP,1527.0,5,2016,IND
KOKRAJHAR,NOTA,17834.0,5,2016,IND
KOKRAJHAR,RPI(A),3451.0,5,2016,IND
KOKRAJHAR,RaJPa,401.0,5,2016,IND
KOKRAJHAR,RsSC,921.0,5,2016,IND
KOKRAJHAR,TNRMPI,602.0,5,2016,IND
KOLAR,ADMK,2052.0,5,2013,JD(S)
KOLAR,BJP,108404.0,5,2013,JD(S)
KOLAR,BRPP,430.0,5,2013,JD(S)
KOLAR,BSP,3161.0,5,2013,JD(S)
KOLAR,BSRCP,2347.0,5,2013,JD(S)
KOLAR,CPI,2450.0,5,2013,JD(S)
KOLAR,CPM,2935.0,5,2013,JD(S)
KOLAR,HJP,2501.0,5,2013,JD(S)
KOLAR,INC,313491.0,5,2013,JD(S)
KOLAR,IND,295833.0,5,2013,JD(S)
KOLAR,JD(S),425692.0,5,2013,JD(S)
KOLAR,JD(U),1343.0,5,2013,JD(S)
KOLAR,KJP,10384.0,5,2013,JD(S)
KOLAR,LJP,919.0,5,2013,JD(S)
KOLAR,LSP,203.0,5,2013,JD(S)
KOLAR,RPI,9760.0,5,2013,JD(S)
KOLAR,RPI(A),1100.0,5,2013,JD(S)
KOLAR,SAJP,1350.0,5,2013,JD(S)
KOLAR,SKP,191.0,5,2013,JD(S)
KOLAR,SP,715.0,5,2013,JD(S)
KOLHAPUR,ABHM,61.0,10,2014,SHS
KOLHAPUR,BBM,1938.0,10,2014,SHS
KOLHAPUR,BJP,156372.0,10,2014,SHS
KOLHAPUR,BMUP,891.0,10,2014,SHS
KOLHAPUR,BSP,6876.0,10,2014,SHS
KOLHAPUR,BVA,158.0,10,2014,SHS
KOLHAPUR,CPI,1504.0,10,2014,SHS
KOLHAPUR,INC,278563.0,10,2014,SHS
KOLHAPUR,IND,47755.0,10,2014,SHS
KOLHAPUR,JD(S),2812.0,10,2014,SHS
KOLHAPUR,JSS,44808.0,10,2014,SHS
KOLHAPUR,MNS,7220.0,10,2014,SHS
KOLHAPUR,MVA,546.0,10,2014,SHS
KOLHAPUR,NCP,278189.0,10,2014,SHS
KOLHAPUR,NOTA,7647.0,10,2014,SHS
KOLHAPUR,PWPI,1337.0,10,2014,SHS
KOLHAPUR,SHS,480359.0,10,2014,SHS
KOLHAPUR,SWP,25839.0,10,2014,SHS
KOLHAPUR,bns,588.0,10,2014,SHS
KOLKATA DAKSHIN,AITC,560333.0,5,2016,AITC
KOLKATA DAKSHIN,BJP,139368.0,5,2016,AITC
KOLKATA DAKSHIN,BSP,8108.0,5,2016,AITC
KOLKATA DAKSHIN,CPM,173013.0,5,2016,AITC
KOLKATA DAKSHIN,INC,188292.0,5,2016,AITC
KOLKATA DAKSHIN,IND,88968.0,5,2016,AITC
KOLKATA DAKSHIN,IUML,1218.0,5,2016,AITC
KOLKATA DAKSHIN,LJP,618.0,5,2016,AITC
KOLKATA DAKSHIN,NOTA,23699.0,5,2016,AITC
KOLKATA DAKSHIN,SHS,3649.0,5,2016,AITC
KOLKATA DAKSHIN,SUCI,3324.0,5,2016,AITC
KOLKATA UTTAR,AIFB,40352.0,5,2016,AITC
KOLKATA UTTAR,AITC,459497.0,5,2016,AITC
KOLKATA UTTAR,BJP,136201.0,5,2016,AITC
KOLKATA UTTAR,BSP,3071.0,5,2016,AITC
KOLKATA UTTAR,CPM,200817.0,5,2016,AITC
KOLKATA UTTAR,INC,41903.0,5,2016,AITC
KOLKATA UTTAR,IND,13039.0,5,2016,AITC
KOLKATA UTTAR,JD(S),300.0,5,2016,AITC
KOLKATA UTTAR,LJP,251.0,5,2016,AITC
KOLKATA UTTAR,NOTA,18518.0,5,2016,AITC
KOLKATA UTTAR,PDS,1070.0,5,2016,AITC
KOLKATA UTTAR,RJD,15639.0,5,2016,AITC
KOLKATA UTTAR,SUCI,1872.0,5,2016,AITC
KOLLAM,APoI,212.0,5,2016,CPI
KOLLAM,BDJS,19714.0,5,2016,CPI
KOLLAM,BJP,82991.0,5,2016,CPI
KOLLAM,BSP,2023.0,5,2016,CPI
KOLLAM,CMPKSC,64666.0,5,2016,CPI
KOLLAM,CPI,221004.0,5,2016,CPI
KOLLAM,CPM,207542.0,5,2016,CPI
KOLLAM,INC,173552.0,5,2016,CPI
KOLLAM,IND,21770.0,5,2016,CPI
KOLLAM,IUML,48554.0,5,2016,CPI
KOLLAM,KEC,10558.0,5,2016,CPI
KOLLAM,NOTA,5384.0,5,2016,CPI
KOLLAM,PDP,4312.0,5,2016,CPI
KOLLAM,RSP,95066.0,5,2016,CPI
KOLLAM,SDPI,6440.0,5,2016,CPI
KOLLAM,SHS,1110.0,5,2016,CPI
KOLLAM,SUCI,1689.0,5,2016,CPI
KOLLAM,WPOI,1222.0,5,2016,CPI
KOPPAL,BJP,225728.0,5,2013,INC
KOPPAL,BSP,6505.0,5,2013,INC
KOPPAL,BSRCP,123590.0,5,2013,INC
KOPPAL,CPI,997.0,5,2013,INC
KOPPAL,CPI(ML)(L),1531.0,5,2013,INC
KOPPAL,CPIM,3709.0,5,2013,INC
KOPPAL,CPM,1028.0,5,2013,INC
KOPPAL,INC,404374.0,5,2013,INC
KOPPAL,IND,37580.0,5,2013,INC
KOPPAL,JD(S),144577.0,5,2013,INC
KOPPAL,JD(U),1010.0,5,2013,INC
KOPPAL,KJP,107580.0,5,2013,INC
KOPPAL,KMP,667.0,5,2013,INC
KOPPAL,KRRS,645.0,5,2013,INC
KOPPAL,LSP,1045.0,5,2013,INC
KOPPAL,NCP,1333.0,5,2013,INC
KOPPAL,PPOI,843.0,5,2013,INC
KOPPAL,SJPA,2152.0,5,2013,INC
KORAPUT,AAAP,1858.0,5,2014,BJD
KORAPUT,AITC,840.0,5,2014,BJD
KORAPUT,AOP,2594.0,5,2014,BJD
KORAPUT,APoI,1185.0,5,2014,BJD
KORAPUT,BJD,382024.0,5,2014,BJD
KORAPUT,BJP,98422.0,5,2014,BJD
KORAPUT,BSP,41692.0,5,2014,BJD
KORAPUT,CPI,879.0,5,2014,BJD
KORAPUT,CPI(ML)(L),4227.0,5,2014,BJD
KORAPUT,CPIM,2437.0,5,2014,BJD
KORAPUT,ICPa,719.0,5,2014,BJD
KORAPUT,INC,362218.0,5,2014,BJD
KORAPUT,IND,32644.0,5,2014,BJD
KORAPUT,NCP,3880.0,5,2014,BJD
KORAPUT,NOTA,28878.0,5,2014,BJD
KORAPUT,SAMO,8964.0,5,2014,BJD
KORAPUT,SUCI,1182.0,5,2014,BJD
KORAPUT,ojm,10720.0,5,2014,BJD
KORAPUT,skd,5177.0,5,2014,BJD
KORBA,BJP,368841.0,12,2013,INC
KORBA,BSP,22083.0,12,2013,INC
KORBA,CSM,4984.0,12,2013,INC
KORBA,GGP,96676.0,12,2013,INC
KORBA,GMS,1728.0,12,2013,INC
KORBA,INC,452326.0,12,2013,INC
KORBA,IND,58134.0,12,2013,INC
KORBA,JD(U),436.0,12,2013,INC
KORBA,LJP,166.0,12,2013,INC
KORBA,NCP,12411.0,12,2013,INC
KORBA,NOTA,37019.0,12,2013,INC
KORBA,PRCP,798.0,12,2013,INC
KORBA,RABP,175.0,12,2013,INC
KORBA,RGOP,2737.0,12,2013,INC
KORBA,RPI(A),177.0,12,2013,INC
KORBA,SHS,983.0,12,2013,INC
KORBA,SP,7712.0,12,2013,INC
KORBA,SP(I),662.0,12,2013,INC
KOTA,AKBAP,94.0,12,2013,BJP
KOTA,BA S D,3545.0,12,2013,BJP
KOTA,BJP,619430.0,12,2013,BJP
KOTA,BSP,11381.0,12,2013,BJP
KOTA,BYS,5459.0,12,2013,BJP
KOTA,CPM,2343.0,12,2013,BJP
KOTA,IJP,85.0,12,2013,BJP
KOTA,INC,416463.0,12,2013,BJP
KOTA,IND,24028.0,12,2013,BJP
KOTA,JD(U),692.0,12,2013,BJP
KOTA,JGP,2422.0,12,2013,BJP
KOTA,NOTA,29038.0,12,2013,BJP
KOTA,NPEP,104050.0,12,2013,BJP
KOTA,RJVP,409.0,12,2013,BJP
KOTA,SDPI,17529.0,12,2013,BJP
KOTA,WPOI,636.0,12,2013,BJP
KOTTAYAM,BDJS,75110.0,5,2016,CPM
KOTTAYAM,BJP,53396.0,5,2016,CPM
KOTTAYAM,BSP,4028.0,5,2016,CPM
KOTTAYAM,CPI,61997.0,5,2016,CPM
KOTTAYAM,CPIM,204.0,5,2016,CPM
KOTTAYAM,CPM,206147.0,5,2016,CPM
KOTTAYAM,INC,182904.0,5,2016,CPM
KOTTAYAM,IND,6150.0,5,2016,CPM
KOTTAYAM,KCST,31537.0,5,2016,CPM
KOTTAYAM,KEC,17536.0,5,2016,CPM
KOTTAYAM,KEC(J),73770.0,5,2016,CPM
KOTTAYAM,KEC(M),177583.0,5,2016,CPM
KOTTAYAM,KLJP,968.0,5,2016,CPM
KOTTAYAM,NCP,54181.0,5,2016,CPM
KOTTAYAM,NOTA,5917.0,5,2016,CPM
KOTTAYAM,PDP,827.0,5,2016,CPM
KOTTAYAM,PpGP,485.0,5,2016,CPM
KOTTAYAM,SDPI,706.0,5,2016,CPM
KOTTAYAM,SP,403.0,5,2016,CPM
KOTTAYAM,SUCI,1257.0,5,2016,CPM
KOZHIKODE,BDJS,19146.0,5,2016,CPM
KOZHIKODE,BJP,150451.0,5,2016,CPM
KOZHIKODE,BSP,2383.0,5,2016,CPM
KOZHIKODE,CPM,216220.0,5,2016,CPM
KOZHIKODE,INC,157275.0,5,2016,CPM
KOZHIKODE,IND,213885.0,5,2016,CPM
KOZHIKODE,INL,43536.0,5,2016,CPM
KOZHIKODE,IUML,110323.0,5,2016,CPM
KOZHIKODE,JD(U),47330.0,5,2016,CPM
KOZHIKODE,KLJP,122.0,5,2016,CPM
KOZHIKODE,NCP,76387.0,5,2016,CPM
KOZHIKODE,NOTA,5517.0,5,2016,CPM
KOZHIKODE,SDPI,6552.0,5,2016,CPM
KOZHIKODE,SUCI,208.0,5,2016,CPM
KOZHIKODE,WPOI,3912.0,5,2016,CPM
KRISHNAGIRI,ADMK,438025.0,5,2016,ADMK
KRISHNAGIRI,AIMIM,172.0,5,2016,ADMK
KRISHNAGIRI,BJP,36588.0,5,2016,ADMK
KRISHNAGIRI,BSP,465.0,5,2016,ADMK
KRISHNAGIRI,CPI,68184.0,5,2016,ADMK
KRISHNAGIRI,DMDK,12436.0,5,2016,ADMK
KRISHNAGIRI,DMK,398053.0,5,2016,ADMK
KRISHNAGIRI,FDLP,1373.0,5,2016,ADMK
KRISHNAGIRI,GMI,293.0,5,2016,ADMK
KRISHNAGIRI,IJK,886.0,5,2016,ADMK
KRISHNAGIRI,INC,66546.0,5,2016,ADMK
KRISHNAGIRI,IND,16208.0,5,2016,ADMK
KRISHNAGIRI,KMDK,2266.0,5,2016,ADMK
KRISHNAGIRI,NCP,4119.0,5,2016,ADMK
KRISHNAGIRI,NOTA,12331.0,5,2016,ADMK
KRISHNAGIRI,PMK,78681.0,5,2016,ADMK
KRISHNAGIRI,PTK,246.0,5,2016,ADMK
KRISHNAGIRI,RPI(A),192.0,5,2016,ADMK
KRISHNAGIRI,SDPI,1134.0,5,2016,ADMK
KRISHNAGIRI,TMC(M),7147.0,5,2016,ADMK
KRISHNAGIRI,UCPI,1509.0,5,2016,ADMK
KRISHNAGIRI,UMK,286.0,5,2016,ADMK
KRISHNAGIRI,VCK,12669.0,5,2016,ADMK
KRISHNAGIRI,YSP,113.0,5,2016,ADMK
KRISHNAGIRI,ntk,6441.0,5,2016,ADMK
KRISHNAGIRI,rpsn,307.0,5,2016,ADMK
KRISHNANAGAR,AITC,604799.0,5,2016,AITC
KRISHNANAGAR,AMB,1732.0,5,2016,AITC
KRISHNANAGAR,BJP,118467.0,5,2016,AITC
KRISHNANAGAR,BSP,9250.0,5,2016,AITC
KRISHNANAGAR,CPI(ML)(L),5647.0,5,2016,AITC
KRISHNANAGAR,CPM,382555.0,5,2016,AITC
KRISHNANAGAR,INC,155074.0,5,2016,AITC
KRISHNANAGAR,NOTA,14961.0,5,2016,AITC
KRISHNANAGAR,SDPI,583.0,5,2016,AITC
KRISHNANAGAR,SHS,9878.0,5,2016,AITC
KRISHNANAGAR,SP,711.0,5,2016,AITC
KRISHNANAGAR,SUCI,5731.0,5,2016,AITC
KURNOOL,AAAP,5516.0,5,2014,YSRCP
KURNOOL,AIMIM,2310.0,5,2014,YSRCP
KURNOOL,BJP,31822.0,5,2014,YSRCP
KURNOOL,BSP,9979.0,5,2014,YSRCP
KURNOOL,CPI,3397.0,5,2014,YSRCP
KURNOOL,CPIM,41.0,5,2014,YSRCP
KURNOOL,CPM,12441.0,5,2014,YSRCP
KURNOOL,INC,103888.0,5,2014,YSRCP
KURNOOL,IND,10875.0,5,2014,YSRCP
KURNOOL,JaSPa,4351.0,5,2014,YSRCP
KURNOOL,LJP,101.0,5,2014,YSRCP
KURNOOL,LSP,2160.0,5,2014,YSRCP
KURNOOL,NOTA,7644.0,5,2014,YSRCP
KURNOOL,RPS,1935.0,5,2014,YSRCP
KURNOOL,RRS,52.0,5,2014,YSRCP
KURNOOL,SDPI,2886.0,5,2014,YSRCP
KURNOOL,SHP,933.0,5,2014,YSRCP
KURNOOL,SP,569.0,5,2014,YSRCP
KURNOOL,TDP,386905.0,5,2014,YSRCP
KURNOOL,VoP,148.0,5,2014,YSRCP
KURNOOL,WPOI,199.0,5,2014,YSRCP
KURNOOL,YSRCP,478542.0,5,2014,YSRCP
KURUKSHETRA,BJP,397356.0,10,2014,BJP
KURUKSHETRA,BMUP,257.0,10,2014,BJP
KURUKSHETRA,BSCP,598.0,10,2014,BJP
KURUKSHETRA,BSP,25945.0,10,2014,BJP
KURUKSHETRA,CPI,928.0,10,2014,BJP
KURUKSHETRA,CPM,1143.0,10,2014,BJP
KURUKSHETRA,HJCBL,14978.0,10,2014,BJP
KURUKSHETRA,HJCPV,1877.0,10,2014,BJP
KURUKSHETRA,HRKD,1830.0,10,2014,BJP
KURUKSHETRA,HaLP,2438.0,10,2014,BJP
KURUKSHETRA,INC,255472.0,10,2014,BJP
KURUKSHETRA,IND,190914.0,10,2014,BJP
KURUKSHETRA,INLD,337595.0,10,2014,BJP
KURUKSHETRA,NOTA,5633.0,10,2014,BJP
KURUKSHETRA,RJP(E),127.0,10,2014,BJP
KURUKSHETRA,RasLP,215.0,10,2014,BJP
KURUKSHETRA,SAD(M),1016.0,10,2014,BJP
KURUKSHETRA,SMBHP,1111.0,10,2014,BJP
KURUKSHETRA,SP,1294.0,10,2014,BJP
KURUKSHETRA,SUCI,449.0,10,2014,BJP
KUSHI NAGAR,ADUP,340.0,3,2017,BJP
KUSHI NAGAR,AIMIM,8903.0,3,2017,BJP
KUSHI NAGAR,BJP,377182.0,3,2017,BJP
KUSHI NAGAR,BMUP,2678.0,3,2017,BJP
KUSHI NAGAR,BSCP,2538.0,3,2017,BJP
KUSHI NAGAR,BSP,217288.0,3,2017,BJP
KUSHI NAGAR,BaSaP,860.0,3,2017,BJP
KUSHI NAGAR,INC,41162.0,3,2017,BJP
KUSHI NAGAR,IND,27467.0,3,2017,BJP
KUSHI NAGAR,JANADIP,1412.0,3,2017,BJP
KUSHI NAGAR,JHJBP,590.0,3,2017,BJP
KUSHI NAGAR,NCP,1764.0,3,2017,BJP
KUSHI NAGAR,NINSHAD,8968.0,3,2017,BJP
KUSHI NAGAR,NOTA,11083.0,3,2017,BJP
KUSHI NAGAR,PECP,17181.0,3,2017,BJP
KUSHI NAGAR,RAJAP,283.0,3,2017,BJP
KUSHI NAGAR,RLD,6014.0,3,2017,BJP
KUSHI NAGAR,SATKP,465.0,3,2017,BJP
KUSHI NAGAR,SBSP,102782.0,3,2017,BJP
KUSHI NAGAR,SHS,5521.0,3,2017,BJP
KUSHI NAGAR,SP,179192.0,3,2017,BJP
KUSHI NAGAR,UPRP,1466.0,3,2017,BJP
LADAKH,BJP,26465.0,12,2014,INC
LADAKH,INC,60629.0,12,2014,INC
LADAKH,IND,7456.0,12,2014,INC
LADAKH,JKN,9681.0,12,2014,INC
LADAKH,JKPDP,14069.0,12,2014,INC
LADAKH,NOTA,1228.0,12,2014,INC
LAKHIMPUR,AGP,53987.0,5,2016,BJP
LAKHIMPUR,AIUDF,57316.0,5,2016,BJP
LAKHIMPUR,BJP,449020.0,5,2016,BJP
LAKHIMPUR,CPI,1313.0,5,2016,BJP
LAKHIMPUR,CPI(ML)(L),2516.0,5,2016,BJP
LAKHIMPUR,CPM,8410.0,5,2016,BJP
LAKHIMPUR,INC,362492.0,5,2016,BJP
LAKHIMPUR,IND,298733.0,5,2016,BJP
LAKHIMPUR,JnCP,1443.0,5,2016,BJP
LAKHIMPUR,LDP,3268.0,5,2016,BJP
LAKHIMPUR,LJP,1275.0,5,2016,BJP
LAKHIMPUR,NCP,846.0,5,2016,BJP
LAKHIMPUR,NOTA,15802.0,5,2016,BJP
LAKHIMPUR,SUCI,2825.0,5,2016,BJP
LALGANJ,AIFB,728.0,3,2017,BJP
LALGANJ,ASSP,696.0,3,2017,BJP
LALGANJ,BJP,304497.0,3,2017,BJP
LALGANJ,BMUP,1842.0,3,2017,BJP
LALGANJ,BSP,301261.0,3,2017,BJP
LALGANJ,BSRD,448.0,3,2017,BJP
